Image Name,Predicted Class
311_2022_8.tif,1
411_2023_2.tif,1
305_2022_9.tif,1
324_2023_0.tif,2
431_2022_9.tif,1
108_2022_7.tif,1
320_2022_8.tif,0
68_2022_10.tif,0
207_2023_0.tif,0
8_2022_10.tif,1
541_2022_9.tif,1
211_2022_10.tif,0
548_2022_5.tif,1
517_2022_10.tif,2
8_2023_0.tif,1
293_2022_4.tif,1
515_2022_7.tif,0
519_2022_5.tif,2
7_2022_8.tif,1
273_2023_0.tif,0
232_2022_5.tif,0
344_2022_9.tif,1
466_2022_9.tif,2
371_2022_11.tif,1
474_2023_2.tif,1
258_2023_3.tif,0
266_2022_4.tif,1
139_2023_2.tif,0
313_2022_8.tif,2
345_2023_2.tif,0
416_2023_0.tif,1
199_2022_5.tif,0
96_2023_2.tif,0
417_2022_5.tif,1
368_2023_0.tif,0
442_2022_11.tif,1
52_2022_8.tif,1
365_2023_2.tif,1
313_2022_10.tif,2
356_2022_11.tif,1
235_2022_9.tif,1
518_2022_7.tif,2
137_2022_7.tif,2
156_2023_2.tif,1
67_2023_0.tif,1
37_2023_3.tif,0
551_2022_4.tif,1
460_2022_8.tif,0
106_2022_11.tif,2
102_2022_5.tif,1
417_2023_2.tif,1
317_2022_6.tif,0
239_2023_0.tif,2
470_2022_6.tif,2
153_2022_9.tif,1
487_2022_10.tif,0
226_2022_8.tif,2
521_2022_10.tif,0
503_2022_10.tif,1
90_2022_5.tif,1
151_2022_11.tif,1
3_2022_6.tif,0
555_2022_5.tif,0
346_2023_0.tif,1
564_2022_4.tif,2
402_2023_2.tif,2
323_2022_6.tif,0
210_2023_0.tif,2
415_2022_9.tif,1
323_2022_8.tif,0
495_2023_0.tif,0
343_2022_7.tif,0
514_2022_8.tif,2
460_2022_7.tif,0
297_2023_0.tif,2
194_2023_0.tif,2
163_2022_11.tif,1
519_2022_11.tif,2
319_2022_7.tif,1
170_2022_5.tif,1
484_2022_11.tif,0
165_2022_5.tif,1
241_2022_11.tif,2
199_2022_6.tif,0
56_2022_4.tif,1
264_2022_5.tif,0
280_2023_2.tif,1
50_2022_11.tif,2
394_2022_7.tif,2
295_2022_5.tif,1
417_2023_0.tif,1
212_2022_10.tif,1
98_2023_0.tif,0
311_2023_0.tif,1
5_2023_0.tif,0
105_2022_9.tif,2
191_2023_2.tif,2
400_2022_6.tif,1
139_2022_8.tif,0
113_2023_0.tif,2
549_2022_6.tif,0
430_2022_4.tif,2
192_2023_3.tif,2
28_2023_0.tif,2
305_2023_0.tif,1
374_2022_6.tif,2
12_2022_11.tif,0
18_2022_8.tif,0
508_2022_10.tif,0
518_2023_0.tif,2
403_2023_1.tif,2
199_2023_3.tif,0
375_2022_6.tif,1
530_2022_11.tif,0
26_2022_5.tif,2
340_2022_7.tif,1
455_2023_1.tif,1
110_2023_3.tif,1
552_2023_1.tif,0
412_2022_9.tif,0
522_2023_1.tif,1
5_2023_2.tif,0
390_2023_1.tif,0
138_2023_1.tif,1
173_2023_1.tif,1
160_2022_11.tif,2
217_2023_3.tif,2
225_2022_8.tif,0
90_2023_0.tif,1
489_2022_4.tif,0
166_2023_0.tif,2
346_2022_8.tif,1
361_2022_8.tif,2
10_2023_1.tif,2
496_2023_0.tif,2
48_2022_5.tif,0
305_2022_10.tif,1
54_2022_11.tif,2
133_2022_11.tif,1
94_2022_4.tif,1
21_2022_4.tif,1
105_2022_8.tif,2
131_2022_6.tif,0
342_2022_10.tif,1
510_2022_6.tif,1
37_2022_11.tif,0
221_2023_2.tif,0
352_2022_11.tif,2
31_2022_7.tif,0
270_2022_8.tif,1
199_2022_8.tif,0
71_2022_4.tif,1
236_2023_0.tif,0
285_2023_3.tif,2
300_2023_0.tif,1
241_2022_4.tif,2
145_2023_1.tif,2
563_2022_8.tif,0
14_2022_8.tif,1
497_2023_0.tif,1
505_2023_2.tif,0
253_2022_10.tif,0
501_2022_9.tif,1
422_2022_10.tif,0
561_2022_5.tif,2
154_2022_8.tif,1
462_2022_7.tif,0
448_2022_6.tif,0
230_2022_11.tif,0
435_2023_3.tif,0
84_2023_3.tif,0
467_2023_2.tif,1
67_2023_1.tif,1
384_2023_3.tif,1
281_2023_2.tif,2
178_2022_7.tif,2
225_2022_11.tif,0
95_2023_2.tif,1
66_2022_4.tif,2
398_2022_4.tif,1
232_2022_9.tif,0
83_2023_2.tif,2
396_2023_3.tif,1
182_2022_9.tif,2
162_2022_5.tif,2
332_2022_8.tif,2
145_2023_3.tif,2
562_2022_11.tif,0
262_2022_5.tif,2
306_2022_5.tif,2
19_2022_5.tif,1
415_2022_6.tif,1
164_2022_5.tif,0
469_2022_9.tif,2
262_2023_2.tif,2
450_2023_3.tif,0
268_2022_10.tif,0
424_2023_3.tif,0
411_2023_3.tif,1
49_2022_6.tif,2
288_2022_7.tif,2
357_2023_3.tif,1
513_2022_4.tif,0
210_2022_4.tif,2
187_2023_1.tif,0
6_2022_7.tif,0
178_2023_2.tif,2
403_2022_8.tif,2
269_2022_8.tif,1
414_2022_6.tif,0
441_2022_6.tif,2
340_2023_0.tif,1
48_2022_6.tif,0
61_2023_3.tif,1
271_2023_3.tif,0
122_2022_4.tif,1
134_2023_0.tif,0
95_2022_8.tif,1
236_2022_10.tif,0
324_2022_10.tif,2
179_2023_1.tif,0
100_2022_8.tif,2
326_2022_6.tif,1
18_2022_9.tif,0
503_2022_7.tif,1
251_2023_3.tif,0
429_2022_5.tif,0
515_2022_11.tif,0
531_2022_4.tif,1
460_2023_0.tif,0
254_2022_11.tif,0
171_2023_1.tif,2
202_2023_2.tif,0
205_2023_2.tif,0
448_2022_4.tif,0
269_2022_5.tif,1
273_2022_9.tif,0
463_2022_11.tif,1
334_2022_5.tif,2
452_2023_1.tif,1
176_2023_0.tif,1
305_2022_4.tif,1
157_2023_0.tif,0
156_2022_9.tif,1
180_2022_11.tif,2
35_2023_2.tif,2
253_2023_2.tif,0
482_2022_9.tif,1
165_2022_10.tif,1
341_2022_6.tif,2
188_2022_11.tif,0
99_2023_2.tif,0
101_2022_8.tif,1
102_2022_4.tif,1
406_2023_2.tif,0
179_2023_3.tif,0
318_2023_2.tif,2
450_2022_7.tif,0
4_2022_9.tif,1
234_2022_5.tif,2
30_2022_10.tif,2
315_2023_3.tif,1
122_2022_11.tif,1
519_2022_9.tif,2
553_2023_2.tif,1
216_2022_4.tif,1
547_2022_11.tif,1
114_2022_11.tif,2
556_2022_6.tif,2
287_2022_9.tif,1
475_2022_6.tif,0
258_2022_8.tif,0
156_2022_11.tif,1
359_2022_4.tif,1
7_2023_0.tif,1
499_2022_9.tif,2
262_2022_8.tif,2
44_2022_5.tif,2
405_2022_4.tif,1
299_2023_3.tif,2
471_2022_10.tif,2
128_2022_9.tif,1
247_2022_4.tif,1
48_2022_4.tif,0
67_2022_10.tif,1
405_2022_10.tif,1
406_2022_10.tif,0
458_2022_7.tif,2
168_2023_2.tif,0
229_2023_1.tif,0
394_2022_6.tif,1
288_2023_1.tif,2
416_2023_1.tif,1
32_2023_0.tif,0
478_2022_8.tif,1
84_2022_11.tif,0
456_2022_4.tif,2
115_2023_2.tif,1
501_2023_3.tif,1
34_2022_9.tif,1
394_2023_1.tif,1
143_2022_11.tif,0
371_2023_1.tif,1
45_2023_1.tif,1
117_2023_0.tif,1
92_2022_5.tif,1
405_2022_9.tif,1
473_2022_6.tif,2
309_2022_10.tif,2
155_2023_2.tif,2
103_2023_0.tif,0
148_2022_7.tif,1
522_2022_9.tif,1
547_2022_5.tif,1
292_2023_2.tif,0
105_2023_0.tif,2
399_2023_2.tif,1
238_2023_0.tif,0
330_2022_10.tif,1
164_2022_10.tif,2
397_2023_1.tif,0
192_2023_1.tif,2
251_2022_5.tif,0
104_2022_7.tif,1
52_2023_0.tif,1
536_2022_7.tif,1
496_2022_7.tif,2
247_2023_3.tif,1
291_2022_9.tif,0
184_2023_1.tif,0
212_2023_1.tif,1
516_2022_9.tif,1
440_2022_4.tif,1
193_2022_5.tif,2
421_2022_11.tif,0
387_2023_2.tif,1
559_2023_3.tif,0
279_2022_5.tif,1
526_2022_5.tif,0
149_2022_7.tif,2
20_2023_0.tif,1
343_2022_6.tif,1
404_2023_2.tif,0
211_2023_0.tif,0
475_2022_10.tif,0
403_2023_0.tif,2
314_2022_4.tif,2
556_2023_2.tif,2
515_2023_0.tif,0
212_2022_9.tif,1
387_2022_4.tif,1
175_2022_11.tif,1
235_2023_1.tif,1
136_2023_1.tif,1
441_2022_7.tif,2
22_2023_3.tif,2
406_2023_1.tif,0
515_2022_10.tif,0
419_2022_9.tif,2
36_2023_3.tif,1
461_2022_9.tif,2
254_2023_1.tif,0
176_2022_10.tif,1
477_2022_5.tif,0
106_2023_2.tif,2
315_2022_10.tif,1
163_2022_6.tif,1
118_2022_6.tif,2
40_2022_8.tif,1
116_2022_8.tif,0
175_2022_8.tif,1
388_2022_9.tif,0
456_2023_0.tif,2
331_2022_4.tif,2
494_2023_2.tif,2
282_2022_4.tif,1
283_2022_7.tif,1
489_2022_7.tif,0
506_2022_4.tif,2
269_2022_4.tif,1
239_2022_9.tif,2
196_2023_2.tif,2
56_2022_8.tif,1
29_2022_5.tif,2
562_2023_1.tif,0
130_2023_0.tif,0
81_2023_1.tif,0
88_2023_2.tif,1
467_2022_7.tif,1
467_2022_8.tif,1
487_2022_9.tif,0
163_2022_7.tif,1
532_2022_11.tif,1
119_2022_8.tif,1
272_2022_7.tif,2
546_2022_6.tif,2
211_2022_7.tif,0
507_2023_2.tif,0
197_2023_2.tif,1
392_2022_11.tif,1
83_2022_10.tif,2
410_2022_11.tif,0
85_2022_5.tif,2
555_2022_6.tif,0
322_2022_7.tif,1
542_2022_10.tif,0
95_2022_5.tif,1
489_2023_3.tif,0
231_2022_8.tif,1
13_2022_9.tif,1
255_2022_11.tif,1
443_2022_4.tif,1
70_2023_2.tif,1
441_2022_9.tif,2
16_2022_5.tif,2
7_2023_2.tif,1
190_2022_8.tif,2
96_2023_3.tif,0
560_2023_1.tif,2
561_2022_11.tif,2
21_2023_3.tif,1
350_2022_11.tif,0
224_2022_9.tif,1
492_2023_2.tif,1
246_2022_8.tif,0
316_2022_10.tif,0
496_2022_10.tif,2
562_2023_0.tif,0
271_2023_1.tif,0
278_2022_8.tif,2
165_2022_9.tif,1
259_2023_3.tif,2
152_2023_2.tif,0
374_2022_4.tif,2
271_2022_5.tif,0
31_2022_11.tif,0
273_2023_1.tif,0
347_2023_2.tif,2
307_2022_11.tif,0
358_2022_10.tif,1
231_2022_6.tif,1
3_2022_9.tif,0
191_2022_4.tif,2
454_2022_9.tif,1
247_2023_0.tif,1
539_2022_5.tif,0
475_2022_5.tif,0
185_2023_3.tif,0
111_2022_8.tif,1
66_2022_9.tif,2
525_2022_8.tif,2
65_2022_6.tif,2
339_2022_10.tif,1
380_2022_5.tif,1
252_2022_11.tif,0
301_2022_10.tif,2
342_2022_7.tif,1
64_2022_9.tif,0
557_2022_10.tif,0
413_2022_4.tif,1
235_2022_6.tif,1
30_2022_4.tif,1
340_2022_10.tif,1
3_2023_1.tif,0
60_2023_2.tif,0
56_2022_6.tif,1
180_2022_10.tif,2
289_2022_4.tif,0
342_2022_11.tif,1
558_2023_0.tif,0
128_2022_10.tif,1
380_2022_7.tif,1
277_2022_6.tif,1
539_2023_2.tif,0
120_2023_2.tif,1
480_2023_3.tif,1
545_2022_8.tif,1
110_2023_0.tif,1
435_2022_9.tif,0
213_2022_6.tif,0
90_2023_3.tif,1
329_2022_7.tif,1
457_2023_2.tif,1
297_2022_6.tif,2
263_2023_3.tif,2
435_2022_5.tif,0
68_2022_6.tif,0
414_2022_7.tif,0
420_2023_3.tif,2
129_2022_4.tif,0
266_2022_10.tif,1
481_2023_1.tif,0
426_2022_10.tif,1
161_2023_0.tif,1
100_2022_4.tif,2
70_2022_11.tif,1
306_2022_7.tif,2
482_2023_2.tif,1
6_2022_10.tif,0
234_2022_8.tif,2
350_2022_10.tif,0
97_2022_10.tif,0
325_2023_1.tif,1
42_2022_11.tif,0
91_2023_0.tif,0
30_2022_9.tif,2
386_2022_9.tif,2
157_2022_4.tif,0
434_2023_3.tif,2
59_2022_5.tif,1
185_2022_8.tif,0
260_2022_5.tif,1
480_2022_7.tif,1
551_2023_2.tif,1
567_2023_0.tif,0
472_2022_6.tif,2
422_2022_11.tif,0
384_2022_6.tif,1
182_2023_1.tif,2
122_2022_6.tif,1
442_2022_5.tif,1
550_2022_11.tif,2
522_2022_6.tif,1
277_2023_3.tif,1
540_2022_6.tif,1
518_2022_4.tif,1
72_2022_9.tif,1
537_2023_3.tif,2
413_2022_9.tif,1
32_2023_3.tif,0
230_2022_9.tif,0
432_2022_8.tif,1
320_2023_3.tif,0
329_2022_5.tif,1
220_2023_2.tif,0
333_2022_11.tif,0
352_2022_7.tif,2
42_2022_9.tif,0
250_2023_0.tif,2
403_2022_4.tif,2
556_2022_5.tif,2
215_2023_1.tif,1
100_2023_3.tif,2
494_2023_1.tif,2
296_2022_10.tif,0
390_2022_5.tif,0
514_2023_0.tif,2
152_2023_1.tif,0
177_2022_4.tif,1
552_2022_6.tif,1
535_2022_6.tif,1
340_2022_11.tif,1
65_2022_7.tif,2
47_2023_3.tif,2
32_2022_9.tif,0
420_2023_0.tif,2
30_2022_7.tif,2
34_2023_2.tif,1
23_2023_0.tif,1
303_2022_10.tif,2
158_2022_11.tif,1
146_2022_11.tif,0
430_2022_7.tif,2
151_2022_9.tif,1
171_2023_0.tif,2
233_2022_10.tif,0
293_2022_10.tif,0
177_2022_8.tif,2
232_2023_0.tif,0
129_2022_9.tif,0
388_2023_3.tif,0
512_2023_3.tif,2
148_2023_1.tif,1
328_2022_6.tif,0
246_2022_7.tif,0
540_2022_5.tif,1
301_2022_4.tif,2
408_2022_6.tif,1
111_2022_4.tif,1
168_2022_11.tif,0
127_2022_11.tif,0
236_2022_7.tif,0
172_2022_9.tif,0
567_2023_1.tif,0
134_2022_6.tif,0
86_2022_9.tif,2
539_2022_4.tif,0
562_2022_8.tif,0
153_2023_2.tif,1
85_2022_8.tif,2
501_2022_6.tif,1
464_2022_7.tif,1
509_2022_7.tif,1
288_2022_10.tif,1
90_2022_4.tif,1
243_2022_8.tif,0
192_2022_8.tif,2
431_2023_0.tif,1
82_2023_3.tif,1
83_2022_7.tif,2
281_2022_5.tif,2
456_2023_2.tif,2
80_2022_11.tif,1
144_2022_9.tif,1
62_2022_8.tif,1
75_2023_1.tif,1
275_2022_8.tif,0
469_2022_5.tif,2
453_2022_8.tif,1
550_2022_4.tif,2
486_2022_4.tif,1
372_2023_0.tif,2
177_2022_5.tif,1
513_2022_8.tif,0
159_2023_2.tif,0
481_2022_7.tif,0
533_2023_0.tif,0
429_2022_4.tif,0
12_2023_1.tif,0
146_2023_0.tif,0
455_2022_6.tif,1
485_2022_4.tif,0
186_2023_1.tif,1
538_2022_7.tif,2
338_2022_6.tif,1
145_2022_6.tif,2
286_2022_7.tif,1
70_2023_3.tif,1
322_2022_11.tif,1
107_2022_8.tif,0
202_2022_5.tif,0
94_2022_5.tif,1
362_2022_8.tif,1
294_2023_1.tif,0
143_2023_2.tif,0
230_2022_8.tif,0
550_2023_2.tif,2
118_2023_1.tif,2
338_2022_8.tif,1
70_2022_6.tif,1
332_2022_4.tif,2
366_2022_7.tif,1
42_2022_6.tif,0
201_2023_2.tif,0
296_2023_3.tif,0
267_2022_9.tif,1
398_2022_10.tif,2
326_2022_5.tif,1
311_2022_10.tif,1
397_2022_7.tif,0
486_2023_2.tif,1
545_2022_11.tif,1
537_2022_8.tif,2
272_2023_2.tif,2
312_2022_5.tif,1
36_2022_10.tif,1
174_2022_8.tif,1
1_2022_4.tif,1
406_2022_4.tif,0
453_2022_9.tif,1
285_2022_4.tif,2
162_2022_7.tif,2
158_2023_0.tif,1
72_2023_1.tif,1
495_2023_3.tif,0
441_2023_0.tif,2
317_2022_4.tif,0
296_2022_6.tif,0
430_2023_1.tif,2
196_2022_4.tif,2
224_2023_3.tif,1
550_2023_3.tif,2
466_2023_3.tif,2
438_2022_9.tif,1
405_2022_11.tif,1
318_2022_6.tif,2
3_2023_3.tif,0
548_2022_8.tif,1
147_2022_6.tif,1
108_2022_8.tif,1
463_2022_6.tif,1
370_2023_3.tif,1
222_2023_3.tif,0
521_2022_4.tif,0
322_2023_0.tif,1
77_2022_9.tif,0
372_2022_9.tif,2
325_2023_3.tif,1
69_2022_11.tif,0
357_2022_7.tif,1
381_2022_10.tif,1
421_2022_9.tif,0
58_2023_0.tif,1
148_2023_3.tif,1
152_2022_5.tif,0
553_2023_3.tif,1
277_2023_0.tif,1
1_2022_6.tif,1
492_2022_11.tif,1
200_2023_1.tif,1
549_2023_3.tif,0
409_2022_5.tif,1
73_2022_5.tif,2
315_2022_7.tif,1
479_2022_8.tif,0
219_2022_11.tif,0
153_2022_4.tif,1
366_2022_4.tif,1
127_2022_8.tif,0
451_2022_10.tif,1
470_2023_3.tif,1
291_2022_4.tif,0
223_2022_8.tif,1
126_2023_2.tif,1
200_2023_2.tif,1
409_2022_7.tif,1
70_2022_10.tif,1
173_2022_11.tif,1
142_2022_11.tif,1
278_2023_0.tif,2
311_2022_11.tif,1
236_2023_1.tif,0
557_2023_2.tif,0
393_2022_11.tif,0
239_2023_2.tif,2
194_2022_10.tif,2
447_2022_7.tif,2
406_2023_3.tif,0
457_2022_7.tif,1
214_2023_1.tif,0
226_2022_5.tif,2
190_2022_10.tif,2
436_2022_11.tif,2
286_2022_10.tif,1
500_2022_7.tif,1
447_2023_3.tif,2
534_2022_4.tif,1
497_2022_8.tif,1
120_2023_0.tif,1
101_2023_0.tif,1
137_2023_1.tif,2
82_2022_4.tif,1
235_2022_5.tif,1
161_2022_4.tif,1
383_2023_0.tif,1
368_2022_8.tif,0
423_2022_4.tif,2
446_2022_8.tif,2
556_2022_11.tif,2
197_2022_6.tif,1
362_2022_9.tif,1
276_2022_10.tif,2
274_2022_11.tif,2
281_2022_7.tif,2
316_2022_9.tif,0
527_2023_0.tif,0
126_2022_10.tif,1
325_2022_11.tif,1
386_2023_1.tif,2
340_2023_2.tif,1
243_2022_6.tif,0
334_2022_9.tif,2
411_2023_1.tif,1
69_2023_2.tif,0
308_2022_11.tif,1
61_2022_9.tif,1
22_2023_0.tif,2
387_2022_8.tif,1
210_2023_3.tif,2
6_2022_11.tif,0
310_2022_9.tif,1
165_2022_6.tif,1
195_2022_7.tif,1
251_2022_7.tif,0
171_2023_3.tif,2
403_2022_9.tif,2
28_2022_11.tif,2
240_2022_11.tif,2
16_2022_11.tif,2
13_2023_2.tif,1
365_2022_11.tif,1
488_2022_9.tif,1
23_2022_9.tif,1
299_2022_5.tif,2
277_2022_10.tif,1
81_2023_3.tif,0
354_2022_8.tif,1
362_2022_6.tif,1
287_2022_5.tif,1
523_2022_6.tif,2
533_2022_5.tif,0
514_2022_6.tif,2
194_2022_7.tif,2
453_2022_4.tif,1
460_2022_4.tif,0
398_2022_6.tif,1
406_2022_9.tif,0
457_2022_4.tif,1
549_2022_7.tif,0
106_2022_4.tif,2
479_2023_1.tif,0
568_2022_7.tif,0
456_2022_6.tif,2
314_2022_6.tif,2
360_2023_3.tif,1
75_2022_11.tif,1
397_2022_11.tif,0
512_2023_0.tif,2
327_2023_3.tif,0
472_2023_3.tif,2
343_2022_10.tif,1
450_2022_5.tif,0
550_2022_10.tif,2
387_2023_1.tif,1
491_2023_1.tif,2
364_2022_4.tif,1
171_2022_6.tif,2
37_2022_6.tif,0
395_2022_8.tif,0
393_2022_4.tif,0
65_2022_9.tif,2
54_2022_7.tif,2
561_2023_0.tif,2
279_2022_11.tif,1
504_2022_8.tif,1
328_2022_11.tif,0
232_2022_4.tif,0
186_2022_10.tif,2
228_2022_6.tif,0
64_2022_8.tif,0
560_2022_11.tif,2
452_2023_0.tif,1
294_2023_0.tif,0
552_2022_7.tif,0
25_2022_4.tif,0
15_2022_10.tif,2
352_2022_10.tif,2
275_2022_9.tif,0
20_2022_11.tif,1
471_2022_9.tif,2
347_2023_0.tif,2
116_2023_0.tif,0
93_2022_9.tif,1
543_2023_2.tif,1
156_2022_4.tif,1
114_2022_9.tif,2
291_2022_10.tif,0
183_2022_7.tif,1
457_2022_11.tif,1
478_2023_0.tif,1
546_2022_11.tif,1
402_2022_8.tif,2
300_2022_11.tif,1
559_2023_0.tif,0
346_2022_4.tif,1
469_2022_8.tif,2
80_2023_0.tif,1
259_2023_0.tif,2
372_2022_4.tif,1
535_2023_2.tif,1
209_2022_10.tif,1
46_2022_10.tif,0
83_2022_11.tif,2
73_2022_9.tif,2
318_2022_8.tif,2
237_2022_11.tif,0
463_2023_2.tif,1
48_2023_1.tif,0
27_2023_3.tif,2
147_2022_7.tif,1
260_2023_2.tif,1
91_2023_2.tif,0
348_2022_8.tif,0
148_2022_9.tif,1
163_2023_2.tif,1
157_2022_7.tif,0
390_2022_11.tif,0
453_2022_7.tif,1
304_2022_8.tif,0
461_2022_7.tif,1
86_2023_3.tif,2
292_2022_7.tif,0
544_2022_8.tif,0
364_2022_6.tif,1
314_2022_7.tif,2
225_2023_1.tif,0
2_2022_9.tif,1
287_2022_4.tif,1
268_2022_7.tif,0
538_2022_5.tif,2
166_2023_3.tif,2
352_2023_0.tif,2
144_2023_0.tif,1
383_2022_9.tif,1
338_2022_10.tif,1
398_2022_9.tif,2
397_2022_6.tif,0
414_2023_0.tif,0
291_2023_2.tif,0
229_2022_4.tif,0
383_2022_10.tif,1
279_2022_10.tif,1
399_2023_1.tif,1
233_2022_5.tif,0
73_2022_10.tif,2
400_2022_8.tif,1
246_2022_6.tif,0
188_2022_7.tif,0
331_2022_6.tif,2
529_2022_6.tif,0
359_2023_0.tif,1
431_2022_4.tif,1
437_2023_0.tif,1
300_2023_3.tif,1
218_2022_5.tif,1
290_2023_3.tif,2
310_2023_1.tif,1
187_2022_6.tif,1
56_2023_2.tif,1
497_2022_4.tif,1
442_2022_10.tif,1
25_2023_2.tif,0
466_2022_4.tif,2
533_2022_7.tif,0
557_2022_11.tif,0
20_2022_10.tif,1
467_2022_10.tif,1
239_2022_7.tif,2
149_2023_0.tif,2
282_2022_5.tif,1
207_2022_7.tif,0
431_2023_3.tif,1
99_2022_6.tif,0
514_2022_10.tif,2
469_2023_1.tif,2
244_2022_7.tif,1
449_2022_8.tif,2
168_2023_1.tif,0
429_2023_0.tif,0
206_2022_10.tif,0
137_2023_2.tif,2
155_2022_11.tif,2
405_2023_0.tif,1
284_2022_11.tif,0
384_2022_4.tif,1
170_2023_2.tif,2
86_2023_2.tif,2
504_2022_4.tif,1
285_2023_1.tif,2
280_2022_4.tif,1
95_2022_4.tif,1
543_2022_8.tif,1
50_2022_6.tif,0
557_2023_3.tif,0
54_2022_8.tif,2
139_2023_3.tif,0
152_2023_0.tif,0
496_2023_1.tif,2
382_2022_6.tif,2
430_2022_11.tif,2
326_2023_2.tif,1
28_2023_3.tif,2
321_2022_8.tif,2
253_2022_9.tif,0
121_2023_1.tif,0
117_2023_3.tif,1
189_2022_7.tif,0
540_2023_2.tif,1
13_2022_7.tif,1
542_2023_2.tif,0
81_2022_5.tif,0
525_2022_7.tif,2
242_2023_2.tif,1
368_2022_7.tif,0
184_2022_10.tif,0
281_2022_9.tif,2
86_2022_10.tif,2
550_2022_9.tif,2
201_2022_4.tif,0
188_2022_4.tif,0
447_2022_9.tif,2
271_2022_10.tif,2
416_2022_8.tif,1
392_2023_3.tif,1
236_2022_11.tif,0
531_2023_3.tif,1
509_2022_4.tif,1
552_2022_4.tif,1
380_2022_8.tif,1
558_2022_4.tif,0
177_2022_10.tif,2
470_2023_0.tif,2
7_2022_4.tif,1
389_2023_1.tif,2
105_2022_4.tif,2
501_2022_5.tif,1
71_2023_1.tif,1
550_2022_6.tif,2
208_2022_11.tif,0
229_2022_7.tif,0
444_2022_7.tif,2
216_2022_5.tif,1
75_2022_6.tif,1
44_2023_0.tif,2
345_2022_8.tif,0
125_2023_1.tif,1
74_2022_10.tif,1
478_2023_1.tif,1
331_2022_11.tif,2
294_2022_9.tif,0
134_2022_7.tif,0
304_2023_0.tif,1
285_2022_7.tif,2
284_2022_6.tif,0
106_2022_10.tif,2
48_2022_9.tif,0
462_2023_3.tif,0
65_2023_0.tif,2
20_2022_5.tif,1
168_2022_8.tif,0
537_2022_7.tif,1
456_2023_3.tif,2
238_2023_1.tif,0
238_2022_9.tif,0
342_2022_5.tif,1
459_2022_11.tif,1
284_2023_1.tif,0
124_2023_3.tif,1
25_2022_10.tif,0
232_2022_10.tif,0
467_2023_0.tif,1
349_2022_4.tif,1
472_2022_10.tif,2
452_2022_6.tif,1
44_2022_8.tif,2
330_2023_3.tif,1
391_2023_1.tif,1
568_2022_6.tif,0
454_2022_8.tif,1
117_2023_2.tif,1
418_2022_5.tif,1
296_2022_8.tif,0
66_2022_5.tif,2
395_2022_11.tif,0
445_2022_11.tif,1
464_2023_0.tif,1
252_2023_1.tif,0
154_2022_7.tif,1
181_2023_0.tif,0
448_2022_8.tif,0
266_2022_6.tif,1
252_2023_0.tif,0
355_2023_3.tif,0
520_2023_0.tif,2
443_2022_9.tif,1
409_2022_6.tif,1
334_2023_3.tif,2
281_2023_1.tif,2
105_2022_7.tif,2
528_2022_11.tif,0
222_2022_8.tif,0
338_2023_1.tif,1
228_2023_2.tif,0
35_2023_3.tif,2
344_2022_4.tif,1
114_2022_10.tif,2
167_2022_6.tif,0
354_2022_7.tif,1
316_2023_3.tif,0
263_2022_8.tif,2
488_2022_7.tif,1
198_2022_10.tif,2
268_2023_2.tif,0
382_2022_5.tif,2
532_2023_1.tif,1
451_2022_6.tif,1
274_2023_1.tif,2
210_2022_9.tif,2
89_2023_1.tif,1
46_2022_11.tif,0
424_2022_7.tif,0
338_2022_4.tif,1
40_2022_4.tif,1
51_2023_2.tif,0
201_2022_11.tif,0
51_2022_8.tif,0
220_2022_5.tif,0
17_2022_7.tif,0
270_2022_7.tif,1
482_2022_11.tif,1
541_2023_3.tif,1
215_2022_7.tif,1
111_2022_6.tif,1
353_2022_11.tif,1
307_2023_1.tif,0
216_2023_1.tif,1
508_2022_9.tif,0
25_2022_11.tif,0
423_2023_1.tif,2
208_2022_7.tif,0
257_2022_5.tif,2
324_2022_8.tif,2
38_2022_10.tif,2
510_2022_9.tif,1
286_2022_11.tif,1
103_2023_3.tif,0
57_2022_11.tif,2
130_2022_4.tif,0
47_2023_1.tif,2
376_2022_6.tif,2
355_2022_9.tif,0
419_2022_6.tif,2
236_2022_6.tif,0
218_2022_8.tif,1
11_2022_8.tif,2
312_2022_11.tif,1
69_2022_9.tif,0
386_2023_2.tif,2
364_2022_10.tif,1
361_2022_7.tif,2
506_2022_10.tif,2
140_2022_10.tif,1
277_2023_1.tif,1
54_2022_10.tif,2
333_2022_4.tif,0
312_2022_7.tif,1
27_2022_5.tif,2
187_2023_3.tif,0
533_2022_6.tif,0
196_2022_10.tif,2
368_2022_6.tif,0
475_2023_2.tif,0
124_2022_8.tif,0
213_2022_4.tif,0
320_2023_0.tif,0
80_2022_4.tif,1
148_2022_11.tif,1
270_2022_5.tif,1
96_2022_8.tif,0
471_2023_3.tif,2
431_2022_5.tif,1
284_2022_7.tif,0
360_2022_4.tif,1
135_2022_11.tif,1
65_2022_11.tif,2
532_2022_9.tif,1
444_2022_8.tif,2
181_2022_11.tif,0
5_2023_3.tif,0
531_2022_10.tif,1
447_2022_11.tif,2
266_2022_5.tif,1
483_2022_9.tif,0
411_2022_7.tif,1
369_2022_7.tif,0
436_2022_7.tif,2
339_2022_6.tif,1
11_2022_6.tif,2
223_2022_11.tif,1
407_2022_7.tif,0
437_2022_10.tif,1
264_2023_1.tif,0
57_2023_1.tif,2
366_2023_3.tif,1
227_2022_6.tif,1
